s.no,topic,title,url,labels,upvotes
172,Bootstrap,Bootstrap 4 tutorial,http://mdbootstrap.com/bootstrap-tutorial/,['Free'],12
173,Bootstrap,Learn Bootstrap Development By Building 10 Projects,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-bootstrap-development-by-building-10-projects/,"['Paid', 'Video', 'Beginner']",5
174,Bootstrap,How to Bootstrap,http://bootstrap.themes.guide/how-to.html,"['Free', 'Beginner']",4
175,Bootstrap,Bootstrap 4: Everything You Need to Know,https://medium.freecodecamp.org/bootstrap-4-everything-you-need-to-know-c750991f6784,"['Free', 'Beginner', 'Bootstrap 4']",4
176,Bootstrap,Bootstrap Beginner Crash Course,https://www.youtube.com/watch?v=5GcQtLDGXy8,"['Free', 'Video']",3
177,C#,C# Tutorial,https://www.sololearn.com/Course/CSharp,"['Free', 'Beginner']",2
178,C#,C# Tutorial,https://www.cosmiclearn.com/csharp,"['Free', 'Beginner']",0
179,C#,C# Tutorial,https://www.youtube.com/playlist?list=PLGLfVvz_LVvRX6xK1oi0reKci6ignjdSa,"['Free', 'Video', 'Beginner']",0
180,C#,"C# Intermediate: Classes, Interfaces and OOP",https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/csharp-intermediate-classes-interfaces-and-oop/,"['Paid', 'Video', 'Advanced']",9
181,C#,C# Fundamentals for Absolute Beginners,https://mva.microsoft.com/en-us/training-courses/c-fundamentals-for-absolute-beginners-16169,"['Free', 'Video', 'Beginner']",7
182,C++,Advanced C++/Graphics Tutorials,https://www.youtube.com/playlist?list=PLSPw4ASQYyymu3PfG9gxywSPghnSMiOAW,"['Free', 'Video', 'Advanced', 'OpenGL']",0
183,C++,LearnCpp,http://www.learncpp.com,['Free'],218
184,C++,Buckys C++ Programming Tutorials,https://www.youtube.com/playlist?list=PLAE85DE8440AA6B83,"['Free', 'Video']",58
185,C++,C++: From Beginner to Expert,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/video-course-c-from-beginner-to-expert/,"['Paid', 'Video', 'Beginner']",40
186,C++,C++ Tutorial,https://www.sololearn.com/Course/CPlusPlus/,"['Free', 'Beginner']",26
187,C, Learning to Program in C by Jonathan Engelsma,https://www.youtube.com/playlist?list=PLkB3phqR3X40reMCBYSoNUPbDvM4kybMs,"['Free', 'Video']",11
188,C,Essential C,http://cslibrary.stanford.edu/101/,"['Free', 'Book', 'Beginner']",10
189,C,A to Z of C,http://guideme.itgo.com/atozofc/,"['Free', 'Book', 'Advanced']",9
190,C,Learn C & Build Your Own Lisp,http://www.buildyourownlisp.com/contents,"['Free', 'Book']",6
191,C,Pointers and Memory,http://cslibrary.stanford.edu/102/,"['Free', 'Beginner']",3
192,C#,C# Tutorial - Full Course for Beginners,https://youtu.be/GhQdlIFylQ8,"['Free', 'Video', 'Beginner']",0
193,C#,C# Basics for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/csharp-tutorial-for-beginners/,"['Paid', 'Video', 'Beginner']",32
194,C#,The C# Yellow Book,http://www.robmiles.com/c-yellow-book/,['Free'],20
195,C#,C# Advanced Topics: Take Your C# Skills to the Next Level,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/csharp-advanced/,"['Paid', 'Video', 'Advanced']",12
196,C,Learn C The Hard Way,https://learncodethehardway.org/c/,"['Paid', 'Book']",90
197,C,C Programming For Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/c-programming-for-beginners/,"['Paid', 'Video', 'Beginner']",77
198,C,C Programming Tutorial,https://www.youtube.com/playlist?list=PL6gx4Cwl9DGAKIXv8Yr6nhGJ9Vlcjyymq,"['Free', 'Video', 'Beginner']",50
199,C,C - Geeks for Geeks,http://www.geeksforgeeks.org/c/,['Free'],18
200,C#,C# Fundamentals for Absolute Beginners,http://channel9.msdn.com/Series/C-Fundamentals-for-Absolute-Beginners,['Free'],6
201,C#,Programming for Complete Beginners in C#,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/programming-for-complete-beginners-in-csharp/,"['Paid', 'Video', 'Beginner']",5
202,C,Advanced Linux Programming,http://www.cse.hcmut.edu.vn/~hungnq/courses/nap/alp.pdf,"['Free', 'Book', 'Advanced']",2
203,C++,C++ Tutorial - Absolute n00b,http://www.youtube.com/playlist?list=PL1D10C030FDCE7CE0,"['Free', 'Video']",11
204,C++,Entire C++ language in one video,https://www.youtube.com/watch?v=Rub-JsjMhWY&hd=1,"['Free', 'Video']",9
205,C++,C++ For C Programmers,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/c-plus-plus-a,"['Free', 'Video']",8
206,C++,Programming: Principles and Practice Using C++,https://www.amazon.com/Programming-Principles-Practice-Using-C/dp/0321543726?tag=hackr-20,"['Paid', 'Book', 'Beginner']",6
207,C++,C++ Primer,https://www.amazon.com/Primer-5th-Stanley-B-Lippman/dp/0321714113/?tag=hackr-20,"['Paid', 'Book', 'Beginner']",5
208,Clojure,Clojure By Example,http://kimh.github.io/clojure-by-example/,['Free'],9
209,Clojure,Clojure from the ground up,https://aphyr.com/posts/301-clojure-from-the-ground-up-welcome,['Free'],5
210,Clojure,Clojure Fundamentals For Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/clojure-fundamentals-for-beginners/,"['Paid', 'Video']",4
211,Clojure,The Ultimate Guide To Clojure REPLs,https://lambdaisland.com/guides/clojure-repls/,"['Free', 'Beginner']",2
212,Clojure,Functional Programming with Clojure,http://mooc.fi/courses/2014/clojure/,['Free'],2
213,Cassandra,Getting Started With Apache Cassandra,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/apache-cassandra/,"['Paid', 'Video', 'Beginner']",2
214,Cassandra,Cassandra Tutorial,http://www.tutorialspoint.com/cassandra/index.htm,['Free'],2
215,Cassandra,Cassandra: The Definitive Guide,https://www.amazon.com/Cassandra-Definitive-Guide-Distributed-Scale/dp/1491933666/?tag=hackr-20,"['Paid', 'Book']",1
216,Cassandra,Learn Apache Cassandra from Scratch,https://www.eduonix.com/courses/Web-Development/Learn-Apache-Cassandra-from-Scratch,"['Paid', 'Video', 'Beginner']",0
217,Chef,Chef for the Absolute Beginners,https://kodekloud.com/p/chef-for-the-absolute-beginners,"['Paid', 'Video', 'Beginner']",0
218,Chef,A Beginner’s Guide to Chef,https://www.linode.com/docs/applications/configuration-management/beginners-guide-chef,"['Free', 'Beginner']",0
219,Chef,Getting started with Chef,http://gettingstartedwithchef.com/,['Free'],0
220,Chef,Learning Chef,https://www.youtube.com/playlist?list=PLKK5zTDXqzFM53J6-rikDrqbbY0Pu-9SP,"['Free', 'Video']",0
221,Chef,Learning Chef,https://www.youtube.com/playlist?list=PLKK5zTDXqzFM53J6-rikDrqbbY0Pu-9SP,"['Free', 'Video']",0
222,C++,Aprende Programación en C++ desde cero,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/resolviendo-problemas-con-c/,"['Paid', 'Video', 'Beginner']",4
223,CakePHP,CakePHP Blog Tutorial (Official docs),https://book.cakephp.org/3.0/en/tutorials-and-examples/blog/blog.html,"['Free', 'CakePHP 3.x']",3
224,CakePHP,CakePHP 3 for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/cakephp-version-3-for-beginners/,"['Paid', 'Video']",2
225,Chef, Learn Chef ,https://learn.chef.io/,['Free'],8
226,Chef,Getting Started Managing Your Infrastructure Using Chef,https://www.digitalocean.com/community/tutorial_series/getting-started-managing-your-infrastructure-using-chef,['Free'],2
227,Chef,Chef Fundamentals: A Recipe for Automating Infrastructure,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/chef-fundamentals-a-recipe-for-automating-infrastructure/,"['Paid', 'Video']",1
228,Clojure,Clojure Koans,https://github.com/functional-koans/clojure-koans,"['Free', 'Exercises/Practice-programs']",2
229,Clojure,Clojure In Small Pieces,http://daly.axiom-developer.org/clojure.pdf,['Free'],2
230,Clojure,Clojure Series,http://writingcoding.blogspot.com/2008/06/clojure-series-table-of-contents.html,['Free'],2
231,Clojure,Clojure Tutorial,http://mbonaci.github.io/clojure/,"['Free', 'Beginner']",1
232,CakePHP,Build Web Apps with PHP Cake Framework,https://www.eduonix.com/courses/Web-Development/Build-Web-Apps-with-PHP-Cake-Framework,"['Free', 'Video', 'Advanced']",0
233,CakePHP,CakePHP 3 Quick Start Guide,https://book.cakephp.org/3.0/en/quickstart.html,"['Free', 'CakePHP 3.x']",0
234,Clojure,4Clojure,https://clojurecademy.com/courses/17592186045426/learn/syllabus,"['Free', 'Beginner']",0
235,Clojure,Clojure for the Brave and True,http://www.braveclojure.com/clojure-for-the-brave-and-true/,"['Free', 'Book']",16
236,CodeIgniter,Introduccion a CodeIgniter,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/introduccion-codeigniter,"['Free', 'Video', 'Beginner']",1
237,CodeIgniter,CodeIgniter From Scratch,https://code.tutsplus.com/series/codeigniter-from-scratch--net-17602,['Free'],1
238,CodeIgniter,CodeIgniter Tutorial,https://www.youtube.com/playlist?list=PLUpnKy5Si8zDouvZiUMHwSSyVrowJmH22,"['Free', 'Video']",0
239,CodeIgniter,CodeIgniter: Getting Started With a Simple Example,https://www.digitalocean.com/community/tutorials/codeigniter-getting-started-with-a-simple-example,['Free'],0
240,Coding For Kids,Programming My Robot - Teacher Edition,https://coyotelearner.co/courses/programming-my-robot-school-edition,"['Paid', 'Video', 'Beginner']",0
241,Coding For Kids,Create Fun Games and School Presentations Using Scratch 2.0,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/create-fun-games-and-school-presentations-using-scratch-20,"['Paid', 'Video', 'Beginner', 'Scratch']",0
242,Coding For Kids,Blockly -  Get Started,https://developers.google.com/blockly/guides/get-started/web,"['Free', 'Beginner', 'Age 10+']",0
243,Coding For Kids,Swift Playgrounds,https://www.apple.com/swift/playgrounds,"['Free', 'Beginner', 'Age 10+']",2
244,Coding For Kids,Learn To Program with Lego Mindstorms,https://www.lego.com/en-us/mindstorms/learn-to-program,"['Free', 'Beginner', 'Age 10+']",1
245,Coding For Kids,Introduction to Python Programming language,https://coyotelearner.co/courses/python-resources,"['Paid', 'Video', 'Beginner', 'Python']",0
246,Coding For Kids,Programming and Creating Games,https://coyotelearner.co/courses/programming-and-creating-games,"['Paid', 'Video', 'Beginner', 'Scratch']",0
247,CoffeeScript,The Little Book on CoffeeScript,http://arcturo.github.io/library/coffeescript/,['Free'],5
248,CoffeeScript,Official Documentation,http://coffeescript.org/,['Free'],2
249,CoffeeScript,CoffeeScript Cookbook,https://coffeescript-cookbook.github.io/,['Free'],1
250,CoffeeScript,Coffee Script Tutorials by LevelUpTuts,https://www.youtube.com/playlist?list=PL399DF0B74063889F,"['Free', 'Video']",0
251,CoffeeScript,CoffeeScript Ristretto,https://leanpub.com/coffeescript-ristretto/read,['Free'],0
252,Coding For Kids,Scratch programming: Complete Masterclass in Coding & Games,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-coding-by-creating-a-game-from-scratch-in-scratch-2-0,"['Paid', 'Video', 'Beginner', 'Scratch']",0
253,Coding For Kids,Getting Started With Scratch,https://scratch.mit.edu/tips,"['Free', 'Beginner', 'Age 8+']",4
254,COBOL,Learning COBOL,https://www.lynda.com/COBOL-tutorials/Up-Running-COBOL/411377-2.html,['Paid'],2
255,COBOL,Murach's Mainframe COBOL,https://www.amazon.com/Murachs-Mainframe-COBOL-Mike-Murach/dp/1890774243/?tag=hackr-20,"['Paid', 'Book']",1
256,COBOL,"COBOL Programming - Tutorials, Lectures, Exercises, Examples",http://www.csis.ul.ie/cobol/,['Free'],1
257,Coding For Kids,Learning How to Program with Scratch,https://www.pluralsight.com/courses/learning-programming-scratch,"['Free', 'Video', 'Beginner', 'Age 8+']",0
258,Coding For Kids,Alice:  Innovative Block-based Programming,http://www.alice.org/resources,"['Free', 'Beginner']",0
259,CodeIgniter,PHP MVC Framework CodeIgniter Tutorial,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/php-mvc-framework-codeigniter-tutorial-for-beginners-project/,"['Paid', 'Video']",3
260,CodeIgniter,CodeIgniter Tutorial (official docs),http://www.codeigniter.com/userguide3/tutorial/,['Free'],0
261,Computer Networks,Computer Networking Tutorial,https://codescracker.com/networking,"['Free', 'Beginner']",1
262,Computer Networks,Маршрутизация и коммутации,https://www.intuit.ru/studies/courses/3646/888/info,"['Free', 'Video', 'Beginner']",0
263,Computer Networks,Основы построения сетей пакетной коммутации,https://www.intuit.ru/studies/courses/3645/887/info,"['Free', 'Video', 'Beginner']",0
264,Computer Networks,Introduction to Computer Networks for Non-Techies,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/introduction-to-computer-networks,"['Paid', 'Video', 'Beginner']",0
265,CompTIA Certification,CompTIA Network+ Certification N10-006 — The Total Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/comptia-network-certification-n10-006-the-total-course/,"['Paid', 'Video', 'CompTIA Network+']",0
266,CompTIA Certification,CompTIA Security+ Certification SY0-401 — The Total Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/comptia-security-certification-sy0-401-the-total-course/,"['Paid', 'Video', 'CompTIA Security+']",0
267,CompTIA Certification,CompTIA A+ Training Course,https://www.cybrary.it/course/comptia-aplus/,"['Free', 'Video', 'CompTIA A+']",0
268,CompTIA Certification,CompTIA Network+ Training Course,https://www.cybrary.it/course/comptia-network-plus/,"['Free', 'Video', 'CompTIA Network+']",0
269,CompTIA Certification,CompTIA Security+ Training Course,https://www.cybrary.it/course/comptia-security-plus/,"['Free', 'Video', 'CompTIA Security+']",0
270,Cordova,Apache Cordova Tutorial,http://ccoenraets.github.io/cordova-tutorial/,['Free'],1
271,Cordova,Projects in PhoneGap-Learn by Building 10 Projects,https://www.eduonix.com/courses/Mobile-Development/Projects-in-PhoneGap-Learn-by-Building-10-Projects,"['Paid', 'Exercises/Practice-programs', 'Video', 'Phonegap']",0
272,Cordova,PhoneGap Tutorial: Learn Mobile App Development,https://www.bitdegree.org/course/phonegap-tutorial,"['Free', 'Video', 'Beginner', 'Phonegap']",0
273,Computer Architecture,Spring 2015 - Computer Architecture Lectures - Carnegie Mellon,https://www.youtube.com/playlist?list=PL5PHm2jkkXmi5CxxI7b3JCL1TWybTDtKq,"['Free', 'Video', 'Beginner']",0
274,Computer Architecture,Computer Organization,https://www.tutorialspoint.com/computer_organization/index.asp,"['Free', 'Video', 'Beginner']",0
275,Computer Architecture,Computer Sc - Computer Architecture,https://www.youtube.com/playlist?list=PL59E5B57A04EAE09C,"['Free', 'Video', 'Beginner']",0
276,Computer Architecture,Computer Architecture Course,https://www.studytonight.com/computer-architecture,"['Free', 'Beginner']",0
277,Computer Networks,Межсетевые экраны,https://www.intuit.ru/studies/courses/14250/1286/info,"['Free', 'Video', 'Beginner', 'Information Security & Ethical Hacking']",0
278,Computer Networks,Computer Network Tutorial for Beginners,https://www.studytonight.com/computer-networks,"['Free', 'Beginner']",7
279,Computer Networks,Computer Network Tutorials,https://www.geeksforgeeks.org/computer-network-tutorials,"['Free', 'Advanced']",2
280,Cordova,Getting Started with Apache Cordova Mobile App Development,https://www.youtube.com/playlist?list=PLReL099Y5nRd9BNsMZwXvTDeqnfRMiGJy,"['Free', 'Video', 'Beginner']",4
281,Cordova,PhoneGap Explained Visually,http://www.tricedesigns.com/2012/03/22/phonegap-explained-visually/,['Free'],2
282,Computer Architecture,Computer Architecture,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/comparch,"['Free', 'Video', 'Beginner']",1
283,Computer Architecture,Computer Organisation and Architecture Tutorials,https://www.geeksforgeeks.org/computer-organization-and-architecture-tutorials,"['Free', 'Beginner']",2
284,CompTIA Certification,CompTIA A+ Certification 901 — The Total Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/comptia-a-certification-901-the-total-course/,"['Paid', 'Video', 'Beginner', 'CompTIA A+']",3
285,CoffeeScript, Smooth CoffeeScript,http://autotelicum.github.io/Smooth-CoffeeScript/SmoothCoffeeScript.html,['Free'],0
286,CSS,Learn to Code HTML & CSS,http://learn.shayhowe.com/html-css/,"['Free', 'Beginner']",50
287,CSS,Learn to Code Advanced HTML & CSS - Shay Howe,http://learn.shayhowe.com/advanced-html-css/,"['Free', 'Advanced']",17
288,CSS,What the Flexbox?,https://flexbox.io/,"['Free', 'Video', 'Beginner', 'Flexbox']",7
289,CSS, CSS Vocabulary,http://apps.workflower.fi/vocabs/css/en,['Free'],7
290,CSS,Build Websites from Scratch with HTML & CSS,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/build-website-scratch/,"['Paid', 'Video', 'Beginner']",6
